departure_date,companies,docket_number,docket_term,activity,gas_type,supplier,mode_of_transport,tanker,departure_port,country,volume_mmcf,u_s_contiguous,imo
2023-05-09T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,LNG Rosenrot,"Freeport, TX",Netherlands,3847.1,Yes,9877133
2023-05-09T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,LNGShips Athena,"Sabine Pass, LA",Netherlands,3667.01,Yes,9872949
2023-05-10T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Gaslog Wales,"Corpus Christi, TX",France,3688.76,Yes,9853137
2023-05-10T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,BW Pavilion Leeara,"Sabine Pass, LA",France,3420.8,Yes,9640645
2023-05-11T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,GAIL Global (USA) LNG LLC,Vessel,Gaslog Seattle,"Cove Point, MD",Argentina,2290.8,Yes,9634086
2023-05-11T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Gaslog Glasgow,"Cameron (Calcasieu Pass), LA",France,3483.97,Yes,9687021
2023-05-11T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,BW Pavilion Aranda,"Freeport, TX",United Kingdom,3596.24,Yes,9792606
2023-05-11T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,GAIL Global (USA) LNG LLC,Vessel,Gaslog Seattle,"Cove Point, MD",Greece,920.29,Yes,9634086
2023-05-11T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Castillo De Caldelas,"Sabine Pass, LA",United Kingdom,3746.58,Yes,9742819
2023-05-12T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Hellas Athina,"Corpus Christi, TX",France,3598.64,Yes,9872999
2023-05-12T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Gaslog Gladstone,"Cameron, LA",India,3458.89,Yes,9744025
2023-05-12T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Celsius Charlotte,"Sabine Pass, LA",Belgium,3809.09,Yes,9878711
2023-05-13T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Gail Bhuwan,"Sabine Pass, LA",Netherlands,3698.75,Yes,9877145
2023-05-13T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Maran Gas Andros,"Freeport, TX",France,3646.41,Yes,9810379
2023-05-13T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Amorgos,"Sabine Pass, LA",Netherlands,3398.83,Yes,9887217
2023-05-14T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Gaslog Westminster,"Freeport, TX",France,3819.7,Yes,9855812
2023-05-14T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,ST Cove Point LLC,Vessel,Maran Gas Vergina,"Cove Point, MD",Japan,3645.27,Yes,9732369
2023-05-14T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Point Fortin,"Cameron (Calcasieu Pass), LA",Argentina,2225.61,Yes,9375721
2023-05-14T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-85-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Flex Aurora,"Sabine Pass, LA",Panama,3288.57,Yes,9857365
2023-05-14T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Gaslog Warsaw,"Corpus Christi, TX",Italy,3326.09,Yes,9816763
2023-05-14T00:00:00Z,"Southern LNG Company, L.L.C.",2012-100-LNG,Long-Term,Exports,LNG,Shell NA LNG LLC,Vessel,Maran Gas Delphi,"Elba Island, GA",Netherlands,3397.95,Yes,9633173
2023-05-15T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,LNG Endurance,"Cameron, LA",France,265.6,Yes,9874492
2023-05-15T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Agamemnon,"Sabine Pass, LA",Netherlands,3689.82,Yes,9682590
2023-05-15T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,LNG Endurance,"Cameron, LA",France,3412.37,Yes,9874492
2023-05-16T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Gaslog Winchester,"Sabine Pass, LA",Kuwait,3802.24,Yes,9876737
2023-05-16T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Adriano Knutsen,"Corpus Christi, TX",Spain,3500.94,Yes,9831220
2023-05-16T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Diamond Gas Victoria,"Freeport, TX",United Kingdom,3720.5,Yes,9874466
2023-05-17T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Flex Constellation,"Corpus Christi, TX",Netherlands,3708.56,Yes,9825427
2023-05-17T00:00:00Z,"Cameron LNG, LLC",2011-145-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Marvel Eagle,"Cameron, LA",South Korea,3290.42,Yes,9759240
2023-05-17T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Apollonia,"Sabine Pass, LA",Poland,3408.53,Yes,9633422
2023-05-17T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Vivirt City LNG,"Cameron (Calcasieu Pass), LA",Netherlands,3684.68,Yes,9895238
2023-05-18T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,BW Lesmes,"Freeport, TX",Dominican Republic,403.56,Yes,9873840
2023-05-18T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,BW Lesmes,"Freeport, TX",Colombia,966.19,Yes,9873840
2023-05-18T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,BW Lesmes,"Freeport, TX",Argentina,2274.45,Yes,9873840
2023-05-18T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Qogir,"Sabine Pass, LA",Netherlands,3221.96,Yes,9851787
2023-05-19T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Seapeak Catalunya,"Sabine Pass, LA",France,2930.47,Yes,9236420
2023-05-19T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Cool Rider,"Cameron (Calcasieu Pass), LA",Brazil,3276.68,Yes,9333591
2023-05-20T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Isabella,"Cameron, LA",Finland,3444.83,Yes,9874820
2023-05-20T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Woodside Rees Withers,"Corpus Christi, TX",Netherlands,3695.63,Yes,9810367
2023-05-20T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,SK Audace,"Sabine Pass, LA",France,3741.06,Yes,9693161
2023-05-20T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Tenergy,"Freeport, TX",Netherlands,3567.1,Yes,9892456
2023-05-21T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Barcelona Knutsen,"Sabine Pass, LA",Italy,3283.97,Yes,9401295
2023-05-21T00:00:00Z,"Southern LNG Company, L.L.C.",2012-100-LNG,Long-Term,Exports,LNG,Shell NA LNG LLC,Vessel,Alicante Knutsen,"Elba Island, GA",France,3692.49,Yes,9904194
2023-05-21T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Wilforce,"Freeport, TX",Japan,3284.94,Yes,9627954
2023-05-21T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,LNG Sakura,"Sabine Pass, LA",Germany,3528.41,Yes,9774135
2023-05-21T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2013-69-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,LNG Endeavour,"Cameron (Calcasieu Pass), LA",Dominican Republic,3485.82,Yes,9893606
2023-05-22T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Orion Monet,"Freeport, TX",Colombia,633.9,Yes,9888766
2023-05-22T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,GAIL Global (USA) LNG LLC,Vessel,Grace Dahlia,"Cove Point, MD",Italy,3499.47,Yes,9540716
2023-05-22T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Cadiz Knutsen,"Corpus Christi, TX",Argentina,2117.22,Yes,9246578
2023-05-22T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Orion Monet,"Freeport, TX",Dominican Republic,491.75,Yes,9888766
2023-05-22T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,BW Magnolia,"Sabine Pass, LA",Lithuania,3676.52,Yes,9850666
2023-05-22T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Orion Monet,"Freeport, TX",Argentina,2153.33,Yes,9888766
2023-05-23T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Marvel Swan,"Cameron, LA",Japan,3171.31,Yes,9880192
2023-05-23T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,ST Cove Point LLC,Vessel,Energy Innovator,"Cove Point, MD",Japan,3474.19,Yes,9758832
2023-05-23T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Vivit Arabia,"Cameron (Calcasieu Pass), LA",Argentina,2329.51,Yes,9902756
2023-05-23T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Minerva Chios,"Sabine Pass, LA",France,3607.88,Yes,9877341
2023-05-23T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Vivit Arabia,"Cameron (Calcasieu Pass), LA",Spain,1370.75,Yes,9902756
2023-05-24T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Stena Crystal Sky,"Sabine Pass, LA",Spain,3683.64,Yes,9383900
2023-05-24T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Lech Kaczynski,"Corpus Christi, TX",Poland,3206.77,Yes,9922976
2023-05-25T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,BW Pavilion Aranthera,"Cameron, LA",Greece,767.04,Yes,9850678
2023-05-25T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,BW Pavilion Aranthera,"Cameron, LA",Croatia,2932.45,Yes,9850678
2023-05-25T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Elisa Larus,"Freeport, TX",Japan,3648.19,Yes,9852975
2023-05-25T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Castillo de Santisteban,"Sabine Pass, LA",India,3680.74,Yes,9433717
2023-05-25T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Solaris,"Cameron (Calcasieu Pass), LA",Argentina,2226.13,Yes,9634098
2023-05-26T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,ST Cove Point LLC,Vessel,Seapeak Marib,"Cove Point, MD",Germany,1488.51,Yes,9336749
2023-05-26T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,PACIFIC SUMMIT ENERGY LLC,Vessel,Seapeak Marib,"Cove Point, MD",Germany,804.32,Yes,9336749
2023-05-26T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Minerva Kalymnos,"Corpus Christi, TX",United Kingdom,3607.89,Yes,9869942
2023-05-26T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Prism Courage,"Freeport, TX",South Korea,3653.37,Yes,9888481
2023-05-26T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,LNGSHIPS EMPRESS,"Sabine Pass, LA",United Kingdom,3288.63,Yes,9875800
2023-05-26T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Ulysses,"Sabine Pass, LA",Netherlands,3601,Yes,9709491
2023-05-27T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Energy Endeavour,"Sabine Pass, LA",Poland,3619.74,Yes,9854624
2023-05-27T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Asterix I,"Cameron, LA",Spain,3710.75,Yes,9892298
2023-05-28T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,SK Resolute,"Freeport, TX",France,159.22,Yes,9693173
2023-05-28T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Elisa Aquila,"Corpus Christi, TX",Netherlands,3348.62,Yes,9884473
2023-05-28T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,SK Resolute,"Freeport, TX",Greece,2811.04,Yes,9693173
2023-05-28T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Maran Gas Olympias,"Cameron (Calcasieu Pass), LA",Germany,3485.93,Yes,9732371
2023-05-28T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Ribera del Duero Knutsen,"Sabine Pass, LA",Italy,3686.99,Yes,9477593
2023-05-28T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,SK Resolute,"Freeport, TX",Colombia,895.52,Yes,9693173
2023-05-29T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,BW Tulip,"Cameron, LA",China,147.13,Yes,9758064
2023-05-29T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Marvel Crane,"Freeport, TX",South Korea,804.49,Yes,9770438
2023-05-29T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,BW Tulip,"Cameron, LA",China,3527.52,Yes,9758064
2023-05-29T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Marvel Crane,"Freeport, TX",China,2918.71,Yes,9770438
2023-05-29T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Orion Bohemia,"Sabine Pass, LA",Netherlands,3653.08,Yes,9902926
2023-05-30T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Cobia LNG,"Sabine Pass, LA",Taiwan,3582.69,Yes,9869306
2023-05-30T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Adamastos,"Corpus Christi, TX",Netherlands,3596.24,Yes,9879698
2023-05-31T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Traiano Knutsen,"Corpus Christi, TX",Portugal,3498.06,Yes,9854765
2023-05-31T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Corcovado LNG,"Freeport, TX",Japan,3378.83,Yes,9636711
2023-05-31T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Myrina,"Sabine Pass, LA",Netherlands,3657.64,Yes,9770933
2023-05-31T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Flex Aurora,"Cameron (Calcasieu Pass), LA",Argentina,3485.26,Yes,9857365
2023-06-01T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Celsius Carolina,"Sabine Pass, LA",France,3628.18,Yes,9878723
2023-06-01T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Diamond Gas Sakura,"Cameron, LA",Japan,3511.83,Yes,9810020
2023-06-02T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Global Energy,"Corpus Christi, TX",France,3226.67,Yes,9845013
2023-06-02T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,GAIL Global (USA) LNG LLC,Vessel,Grace Emilia,"Cove Point, MD",India,3624.53,Yes,9884174
2023-06-02T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-85-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,La Mancha Knutsen,"Sabine Pass, LA",Chile,3031.27,Yes,9721724
2023-06-02T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Bushu Maru,"Freeport, TX",France,3644.11,Yes,9796793
2023-06-02T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,BW Pavilion Vanda,"Cameron (Calcasieu Pass), LA",Argentina,2220.63,Yes,9640437
2023-06-03T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Marvel Falcon,"Cameron, LA",China,3709.11,Yes,9760768
2023-06-03T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,British Contributor,"Freeport, TX",India,3639.47,Yes,9766554
2023-06-03T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Golar Maria,"Corpus Christi, TX",Taiwan,3090.47,Yes,9320374
2023-06-03T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-85-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Golar Arctic,"Sabine Pass, LA",South Korea,2976.82,Yes,9253105
2023-06-03T00:00:00Z,"Southern LNG Company, L.L.C.",2012-54-LNG,Long-Term,Exports,LNG,Shell NA LNG LLC,Vessel,Seapeak Madrid,"Elba Island, GA",Singapore,2934.88,Yes,9259276
2023-06-04T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Kool Firn,"Sabine Pass, LA",Belgium,3288.7,Yes,9864746
2023-06-05T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Various,Vessel,Seapeak Bahrain,"Cameron, LA",Spain,3650.47,Yes,9771080
2023-06-05T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,LNG Alliance,"Corpus Christi, TX",Italy,3202.35,Yes,9320075
2023-06-05T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-161-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,Kool Orca,"Freeport, TX",Japan,3551.96,Yes,9870525
2023-06-05T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,LNG Endeavour,"Cameron (Calcasieu Pass), LA",China,3476.1,Yes,9893606
2023-06-05T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Flex Endeavour,"Sabine Pass, LA",Poland,3622.42,Yes,9762261
2023-06-06T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,ST Cove Point LLC,Vessel,Gui Ying,"Cove Point, MD",Japan,3631.53,Yes,9878888
2023-06-06T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Maran Gas Pericles,"Sabine Pass, LA",Netherlands,3551.47,Yes,9709489
2023-06-07T00:00:00Z,"Freeport LNG Expansion, L.P.",2010-160-LNG,Long-Term,Exports,LNG,"Freeport LNG Expansion, L.P. and FLNG Liquefaction, LLC",Vessel,La Seine,"Freeport, TX",Dominican Republic,3705.61,Yes,9845764
2023-06-07T00:00:00Z,"Cheniere Marketing, LLC and Corpus Christi Liquefaction, LLC",2012-97-LNG,Long-Term,Exports,LNG,"Corpus Christi Liquefaction, LLC",Vessel,Cool Discoverer,"Corpus Christi, TX",Portugal,3193.84,Yes,9861031
2023-06-08T00:00:00Z,"Cove Point LNG, LP",2011-128-LNG,Long-Term,Exports,LNG,ST Cove Point LLC,Vessel,Cool Runner,"Cove Point, MD",Spain,1659,Yes,9636797
2023-06-08T00:00:00Z,"Cameron LNG, LLC",2011-162-LNG,Long-Term,Exports,LNG,Mitsui & Co. Energy Marketing,Vessel,Golar Bear,"Cameron, LA",Japan,3401.93,Yes,9626039
2023-06-08T00:00:00Z,"Sabine Pass Liquefaction, LLC",2010-111-LNG,Long-Term,Exports,LNG,"Sabine Pass Liquefaction, LLC",Vessel,Seapeak Vancouver,"Sabine Pass, LA",Brazil,3666.76,Yes,9721401
2023-06-08T00:00:00Z,"Venture Global Calcasieu Pass, LLC",2015-25-LNG,Long-Term,Exports,LNG,"Venture Global Calcasieu Pass, LLC",Vessel,Flex Volunteer,"Cameron (Calcasieu Pass), LA",China,3484.69,Yes,9862463
